DocType: Account,Stock Received But Not Billed,"Empfangener, aber nicht berechneter Lagerbestand"
apps/erpnext/erpnext/accounts/doctype/account/account.py +80,Root Account must be a group,Root-Konto muss eine Gruppe sein
DocType: Salary Slip,Gross Pay + Arrear Amount +Encashment Amount - Total Deduction,Bruttolohn +  ausstehender Betrag +   Inkassobetrag - Summe aller Abzüge
DocType: Monthly Distribution,Distribution Name,Bezeichnung der Verteilung
DocType: Features Setup,Sales and Purchase,Vertrieb und Einkauf
DocType: Supplier Quotation Item,Material Request No,Materialanfragenr.
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +221,Quality Inspection required for Item {0},Qualitätsprüfung für den Posten erforderlich {0}
DocType: Quotation,Rate at which customer's currency is converted to company's base currency,"Kurs, zu dem die Währung des Kunden in die Basiswährung des Unternehmens umgerechnet wird"
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +107,{0} has been successfully unsubscribed from this list.,{0} wurde erfolgreich aus dieser Liste ausgetragen.
DocType: Purchase Invoice Item,Net Rate (Company Currency),Nettopreis (Firmenwährung)
apps/erpnext/erpnext/config/crm.py +81,Manage Territory Tree.,Baumstruktur der Regionen verwalten
DocType: Journal Entry Account,Sales Invoice,Ausgangsrechnung
DocType: Journal Entry Account,Party Balance,Gruppen-Saldo
DocType: Sales Invoice Item,Time Log Batch,Zeitprotokollstapel
apps/erpnext/erpnext/public/js/controllers/taxes_and_totals.js +437,Please select Apply Discount On,"Bitte ""Rabatt anwenden auf"" auswählen"
DocType: Company,Default Receivable Account,Standard-Forderungskonto
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,"Bankbuchung für die Gesamtvergütung, die gemäß der oben ausgewählten Kriterien bezahlt wurde, erstellen"
DocType: Stock Entry,Material Transfer for Manufacture,Materialübertrag für Herstellung
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +18,Discount Percentage can be applied either against a Price List or for all Price List.,Der Rabatt-Prozentsatz kann entweder auf eine Preisliste oder auf alle Preislisten angewandt werden.
DocType: Purchase Invoice,Half-yearly,Halbjährlich
apps/erpnext/erpnext/accounts/report/financial_statements.py +16,Fiscal Year {0} not found.,Geschäftsjahr {0} nicht gefunden.
DocType: Bank Reconciliation,Get Relevant Entries,Zutreffende Buchungen aufrufen
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +405,Accounting Entry for Stock,Lagerbuchung
DocType: Sales Invoice,Sales Team1,Verkaufsteam1
apps/erpnext/erpnext/stock/doctype/item/item.py +453,Item {0} does not exist,Artikel {0} existiert nicht
DocType: Sales Invoice,Customer Address,Kundenadresse
DocType: Purchase Invoice,Apply Additional Discount On,Zusätzlichen Rabatt gewähren auf
DocType: Account,Root Type,Root-Typ
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +84,Row # {0}: Cannot return more than {1} for Item {2},Zeile # {0}: Es kann nicht mehr als {1} für Artikel {2} zurückgegeben werden
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +52,Plot,Linie
DocType: Item Group,Show this slideshow at the top of the page,Diese Diaschau oben auf der Seite anzeigen
DocType: BOM,Item UOM,Artikelmaßeinheit
DocType: Sales Taxes and Charges,Tax Amount After Discount Amount (Company Currency),Steuerbetrag nach Abzug von Rabatt (Firmenwährung)
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +149,Target warehouse is mandatory for row {0},Eingangslager ist für Zeile {0} zwingend erforderlich
DocType: Quality Inspection,Quality Inspection,Qualitätsprüfung
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +144,Extra Small,Besonders klein
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +546,Warning: Material Requested Qty is less than Minimum Order Qty,Achtung : Materialanfragemenge ist geringer als die Mindestbestellmenge
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +191,Account {0} is frozen,Konto {0} ist gesperrt
DocType: Company,Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,"Juristische Person/Niederlassung mit einem separaten Kontenplan, die zum Unternehmen gehört."
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +29,"Food, Beverage & Tobacco","Lebensmittel, Getränke und Tabak"
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +20,PL or BS,PL oder BS
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +535,Can only make payment against unbilled {0},Zahlung kann nur zu einer noch nicht abgerechneten {0} erstellt werden
apps/erpnext/erpnext/controllers/selling_controller.py +122,Commission rate cannot be greater than 100,Provisionssatz kann nicht größer als 100 sein
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +41,Minimum Inventory Level,Mindestbestandshöhe
DocType: Stock Entry,Subcontract,Zulieferer
apps/erpnext/erpnext/public/js/utils/party.js +121,Please enter {0} first,Bitte geben Sie zuerst {0} ein
DocType: Production Planning Tool,Get Items From Sales Orders,Artikel aus Kundenaufträgen abrufen
DocType: Production Order Operation,Actual End Time,Tatsächliche Endzeit
DocType: Production Planning Tool,Download Materials Required,Erforderliche Materialien herunterladen
DocType: Item,Manufacturer Part Number,Hersteller-Teilenummer
DocType: Production Order Operation,Estimated Time and Cost,Geschätzte Zeit und Kosten
DocType: Bin,Bin,Lagerfach
DocType: SMS Log,No of Sent SMS,Anzahl abgesendeter SMS
DocType: Account,Company,Firma
DocType: Account,Expense Account,Aufwandskonto
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,Software
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +151,Colour,Farbe
DocType: Maintenance Visit,Scheduled,Geplant
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.js +13,"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle","Bitte einen Artikel auswählen, bei dem ""Ist Lagerartikel"" mit ""Nein"" und ""Ist Verkaufsartikel"" mit ""Ja"" bezeichnet ist, und es kein anderes Produkt-Bundle gibt"
DocType: Sales Partner,Select Monthly Distribution to unevenly distribute targets across months.,"Bitte ""Monatsweise Verteilung"" wählen, um Ziele ungleichmäßig über Monate zu verteilen."
DocType: Purchase Invoice Item,Valuation Rate,Wertansatz
apps/erpnext/erpnext/stock/get_item_details.py +281,Price List Currency not selected,Preislistenwährung nicht ausgewählt
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +63,Item Row {0}: Purchase Receipt {1} does not exist in above 'Purchase Receipts' table,"Artikel Zeile {0}: Kaufbeleg {1} existiert nicht in der obigen Tabelle ""Eingangslieferscheine"""
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +147,Employee {0} has already applied for {1} between {2} and {3},Mitarbeiter {0} hat sich bereits für {1} zwischen {2} und {3} beworben
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Project Start Date,Startdatum des Projekts
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +8,Until,Bis
DocType: Rename Tool,Rename Log,Protokoll umbenennen
DocType: Installation Note Item,Against Document No,Zu Dokument Nr.
apps/erpnext/erpnext/config/selling.py +98,Manage Sales Partners.,Vertriebspartner verwalten
DocType: Quality Inspection,Inspection Type,Art der Prüfung
apps/erpnext/erpnext/controllers/recurring_document.py +159,Please select {0},Bitte {0} auswählen
DocType: C-Form,C-Form No,Kontakt-Formular-Nr.
DocType: BOM,Exploded_items,Aufgelöste Artikel
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +95,Researcher,Wissenschaftler
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +78,Please save the Newsletter before sending,Bitte den Newsletter vor dem Senden speichern
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.py +23,Name or Email is mandatory,Name oder E-Mail-Adresse ist zwingend erforderlich
apps/erpnext/erpnext/config/stock.py +74,Incoming quality inspection.,Wareneingangs-Qualitätsprüfung
DocType: Purchase Order Item,Returned Qty,Zurückgegebene Menge
apps/erpnext/erpnext/accounts/doctype/account/account.py +138,Root Type is mandatory,Root-Typ ist zwingend erforderlich
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +295,Serial No {0} created,Seriennummer {0} erstellt
DocType: Item Customer Detail,"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Zum Vorteil für die Kunden, können diese Kodes in Druckformaten wie Rechnungen und Lieferscheinen verwendet werden"
DocType: Sales Invoice,Advertisement,Werbung
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +165,Probationary Period,Probezeit
DocType: Customer Group,Only leaf nodes are allowed in transaction,In dieser Transaktion sind nur Unterknoten erlaubt
DocType: Expense Claim,Expense Approver,Ausgabenbewilliger
DocType: Purchase Receipt Item Supplied,Purchase Receipt Item Supplied,Kaufbeleg-Artikel geliefert
apps/erpnext/erpnext/public/js/pos/pos.js +349,Pay,Zahlen
apps/erpnext/erpnext/projects/report/daily_time_log_summary/daily_time_log_summary.py +17,To Datetime,Bis Datum und Uhrzeit
DocType: SMS Settings,SMS Gateway URL,SMS-Gateway-URL
apps/erpnext/erpnext/config/crm.py +53,Logs for maintaining sms delivery status,Protokolle über den SMS-Versand
apps/erpnext/erpnext/setup/doctype/email_digest/templates/default.html +36,Pending Activities,Ausstehende Aktivitäten
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +166,Confirmed,Bestätigt
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +52,Supplier > Supplier Type,Lieferant > Lieferantentyp
apps/erpnext/erpnext/hr/doctype/employee/employee.py +127,Please enter relieving date.,Bitte Freistellungsdatum eingeben.
apps/erpnext/erpnext/hr/doctype/employee/employee.py +214,Birthday Reminder for {0},{0} hat heute Geburtstag
apps/erpnext/erpnext/hr/doctype/employee/employee.py +215,"Today is {0}'s birthday! (S)He's now {1} years old.<br><p>Regards,</p><p>Your Switsol-Team</p>","Heute ist der Geburtstag von {0}. Er/Sie ist jetzt {1} jährig.<br><p>Freundliche Grüsse</p><p>Ihr Team von Switsol</p>"
apps/erpnext/erpnext/controllers/trends.py +137,Amt,Menge
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +51,Only Leave Applications with status 'Approved' can be submitted,"Nur Urlaubsanträge mit dem Status ""Genehmigt"" können übertragen werden"
apps/erpnext/erpnext/utilities/doctype/address/address.py +24,Address Title is mandatory.,Adressbezeichnung muss zwingend angegeben werden.
DocType: Opportunity,Enter name of campaign if source of enquiry is campaign,"Namen der Kampagne eingeben, wenn der Ursprung der Anfrage eine Kampagne ist"
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +38,Newspaper Publishers,Zeitungsverleger
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +31,Select Fiscal Year,Geschäftsjahr auswählen
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +43,Reorder Level,Meldebestand
DocType: Attendance,Attendance Date,Anwesenheitsdatum
DocType: Salary Structure,Salary breakup based on Earning and Deduction.,Gehaltsaufteilung nach Einkommen und Abzügen.
apps/erpnext/erpnext/accounts/doctype/account/account.py +110,Account with child nodes cannot be converted to ledger,Ein Konto mit Unterknoten kann nicht in ein Kontoblatt umgewandelt werden
DocType: Address,Preferred Shipping Address,Bevorzugte Lieferadresse
DocType: Purchase Receipt Item,Accepted Warehouse,Annahmelager
DocType: Bank Reconciliation Detail,Posting Date,Buchungsdatum
DocType: Item,Valuation Method,Bewertungsmethode
apps/erpnext/erpnext/setup/utils.py +91,Unable to find exchange rate for {0} to {1},Wechselkurs für {0} zu {1} kann nicht gefunden werden
DocType: Sales Invoice,Sales Team,Verkaufsteam
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +88,Duplicate entry,Doppelter Eintrag/doppelte Buchung
DocType: Serial No,Under Warranty,Innerhalb der Garantie
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +414,[Error],[Fehler]
DocType: Sales Order,In Words will be visible once you save the Sales Order.,"""In Worten"" wird sichtbar, sobald Sie den Kundenauftrag speichern."
,Employee Birthday,Mitarbeiter-Geburtstag
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +55,Venture Capital,Risikokapital
DocType: UOM,Must be Whole Number,Muss eine ganze Zahl sein
DocType: Leave Control Panel,New Leaves Allocated (In Days),Neue Urlaubszuordnung (in Tagen)
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +51,Serial No {0} does not exist,Seriennummer {0} existiert nicht
DocType: Pricing Rule,Discount Percentage,Rabatt in Prozent
DocType: Payment Reconciliation Invoice,Invoice Number,Rechnungsnummer
apps/erpnext/erpnext/hooks.py +54,Orders,Bestellungen
DocType: Leave Control Panel,Employee Type,Mitarbeitertyp
DocType: Employee Leave Approver,Leave Approver,Urlaubsgenehmiger
DocType: Manufacturing Settings,Material Transferred for Manufacture,Material zur Herstellung übertragen
DocType: Expense Claim,"A user with ""Expense Approver"" role","Ein Benutzer mit der Rolle ""Ausgabengenehmiger"""
,Issued Items Against Production Order,Zu Fertigungsauftrag ausgegebene Artikel
DocType: Pricing Rule,Purchase Manager,Einkaufsleiter
DocType: Payment Tool,Payment Tool,Zahlungswerkzeug
DocType: Target Detail,Target Detail,Zieldetail
DocType: Sales Order,% of materials billed against this Sales Order,% der für diesen Kundenauftrag in Rechnung gestellten Materialien
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +50,Period Closing Entry,Periodenabschlussbuchung
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +62,Cost Center with existing transactions can not be converted to group,Kostenstelle mit bestehenden Transaktionen kann nicht in eine Gruppe umgewandelt werden
DocType: Account,Depreciation,Abschreibung
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py +49,Supplier(s),Lieferant(en)
DocType: Customer,Credit Limit,Kreditlimit
apps/erpnext/erpnext/accounts/page/pos/pos_page.html +4,Select type of transaction,Bitte Transaktionstyp auswählen
DocType: GL Entry,Voucher No,Belegnr.
DocType: Leave Allocation,Leave Allocation,Urlaubszuordnung
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +396,Material Requests {0} created,Materialanfrage {0} erstellt
apps/erpnext/erpnext/config/selling.py +122,Template of terms or contract.,Vorlage für Geschäftsbedingungen oder Vertrag
DocType: Customer,Address and Contact,Adresse und Kontakt
DocType: Customer,Last Day of the Next Month,Letzter Tag des nächsten Monats
